tlp,group,reporttime,observable,cc,asn,confidence,tags,description,rdata,provider,altid_tlp,altid
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.h9ihx3.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.5b1s82.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.ie7t8k.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,i3ezlvkoi7fwyood.onion.to,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,chat.altacom.it,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.ti4wic.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,dltvwp.it,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,3qbyaoohkcqkzrz6.livecamshow.ch,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,uvcmlfca.biz,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.3lhjyx.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.cmfkru.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.305iot.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,de2nuvwegoo32oqv.torminimals.li,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.7s0g3v.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.mtxtul.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,swfqg.in,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,2bdfb.spinakrosa.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cxlgwofgrjfoaa.info,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.asd3r3.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.uboys5.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,3qbyaoohkcqkzrz6.torclassik.li,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.3lhjyx.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.7jiff7.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.oneswi.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.9ildst.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,2gdb4.leoraorage.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,axnemuevqnstqyflb.work,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.txszfs.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.3rr6ao.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.xmfu59.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.7zv8o2.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.deg5xr.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.jg6jtw.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,b4youfred5485jgsa3453f.italazudda.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,nwcpgymgh.work,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,stgg5jv6mqiibmax.torking.li,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.we34re.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,gccxqpuuylioxoip.pw,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.wins4n.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,vrvis6ndra5jeggj.livewargaming.ch,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,mz7oyb3v32vshcvk.getstar.li,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.skri59.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.5kti58.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.redefined.click,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,twbers4hmi6dc65f.onion.to,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.yv7l4b.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,oehknf74ohqlfnpq9rhfgcq93g.hateflux.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,www.dphcustompins.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.5kb3dl.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,94dbhbj3l4blaeyfgl7q45glbaer.giponfeste.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,cerberhhyed5frqa.kipfgs65s.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,www.sofishome.com.mx,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.k7oud1.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pnyviolg.eu,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.poplenjohs.review,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,bfd45u8ehdklrfqwlhbhjbgqw.niptana.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.i5cgcw.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.gletterstan.trade,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,k34ew.keyedgell.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,svkjhguk.ru,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,as3ws.fopyirr.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,wdvxeval.ru,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,dqtfhkgskushlum.org,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,bnjhx.eu,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,h3ds4.maconslab.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,jghbktqepe.pw,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,fyqtguo.biz,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,k4restportgonst34d23r.oftpony.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,y4bxj.adozeuds.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,sdwempsovemtr.yt,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,o4dm3.leaama.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,blxbymhjva.info,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,rrcspgfghsjnklts.pw,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,jxqdry.ru,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,uhufnlsad7bhf4ykqfbevmxergwrth.himfinn.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,fdehgchykmiqwdg.info,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,kkr4hbwdklf234bfl84uoqleflqwrfqwuelfh.brazabaya.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,aarnknthc.xyz,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,uj5nj.onanwhit.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,hrfgd74nfksjdcnnklnwefvdsf.materdunst.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.3arvfd.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.62er3d.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.twz1ga.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.u64rj2.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.wn4h1k.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.jjogbj.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.omrexj.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,toxnwbkoulii.pw,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,hycninyxuaa.xyz,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,zjfq4lnfbs7pncr5.tor2web.org,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,zjfq4lnfbs7pncr5.onion.to,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.y5j7e6.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.msu96b.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.1de02r.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.lorrydo.lol,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.as5su5.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.vkm4l6.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.308an1.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.31wkhu.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.kzo8mc.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.zda7bk.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.0vgu64.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.v11z5e.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.43wjor.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.e6in0v.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.pap44w.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.dkrie7.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.heardbids.date,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.06j7o0.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.uw7w05.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.meetsface.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.ywszbe.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.en3oyw.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.eoivrm.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.ooulp2.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.liescale.in,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.tzgwdf.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,wjtqjleommc4z46i.eag72x.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,unocl45trpuoefft.um1x6z.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.x7fylp.bid,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,wpvgqh.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,999mu.3322.org,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,ukouex.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,yyssc.3322.org,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,sishenmujj.s.f3322.org,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,clpejp.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,vqatzs.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,wenyuantc.f3322.net,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,40def14.codns.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,yqfyow.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,974gfbjhb23hbfkyfaby3byqlyuebvly5q254y.mendilobo.com,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.ag082d.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,27lelchgcvs2wpm7.tankbe.pro,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,3qbyaoohkcqkzrz6.bestxprice.ch,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.c7ex9n.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.hasterlyston.cloud,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,3qbyaoohkcqkzrz6.torgateway.li,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,xfyubqmldwvuyar.yt,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,mz7oyb3v32vshcvk.tormidle.at,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,4kqd3hmqgptupi3p.b7mciu.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.to6maq.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,pmenboeqhyrpvomq.o08a6d.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.3di24a.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.kcufx4.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,6dtxgqam4crv6rr6.onion.cab,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,mphtadhci5mrdlju.onion.to,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,3qbyaoohkcqkzrz6.torstation.li,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.imhhwm.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.wins4n.win,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,52uo5k3t73ypjije.mtxtul.top,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
green,everyone,2016-08-19T04:12:29Z,abvtqhwodwjmi.work,,,65,suspicious,,,isc.sans.edu,white,http://isc.sans.edu/feeds/suspiciousdomains_Low.txt
